"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,107030448,94848585,1,5,26,"M",3,,26,0
2017,107030454,94848595,0,,,"",,,,
2017,107030522,94848658,1,5,37,"F",3,,37,0
2017,107030566,94848703,0,,,"",,,,
2017,107031003,94849100,1,5,37,"M",1,,37,0
2017,107031201,94849271,0,,,"",,,,
2017,107031568,94849592,1,5,13,"M",1,,13,0
2017,107031762,94849765,1,5,36,"M",1,,36,0
2017,107031939,94849923,1,5,27,"M",1,,27,0
2017,106241661,94162243,0,,,"",,,,
2017,106241913,94162462,0,,,"",,,,
2017,106241940,94162490,0,,,"",,,,
2017,106242337,94162845,1,5,46,"F",1,,46,0
2017,106242719,94163174,0,,,"",,,,
2017,106243186,94163567,1,5,25,"M",1,,25,0
2017,106243311,94163675,0,,,"",,,,
2017,106243419,94163764,0,,,"",,,,
2017,106243944,94164236,1,5,25,"F",1,,25,0
2017,106244225,94164467,1,5,34,"U",0,,34,0
2017,106244275,94164512,1,5,35,"F",1,,35,0
2017,102608674,91006773,0,,,"",,,,
2017,102608700,91006790,0,,,"",,,,
2017,102609968,91007921,1,5,33,"M",1,,33,0
2017,102610248,91008173,0,,,"",,,,
2017,102610432,91008345,0,,,"",,,,
2017,102610527,91008424,1,5,17,"F",1,,17,0
2017,102610644,91008528,1,5,33,"M",1,,33,0
2017,102610962,91008799,1,5,21,"M",3,,21,0
2017,102611107,91008923,1,4,,"M",0,,,
2017,103077089,91412697,1,5,26,"M",1,,26,0
2017,103077776,91413282,1,5,22,"M",1,,22,0
2017,103077927,91413416,0,,,"",,,,
2017,103078082,91413560,1,5,12,"F",2,,12,0
2017,103078092,91413560,2,5,11,"F",2,,11,0
2017,103078761,91414162,0,,,"",,,,
2017,103079173,91414533,0,,,"",,,,
2017,103079815,91415115,0,,,"",,,,
2017,103079937,91415233,1,5,30,"M",3,,30,0
2017,103079978,91415266,1,5,33,"M",1,,33,0
2017,103080500,91415702,0,,,"",,,,
2017,103080577,91415772,1,5,37,"M",1,,37,0
2017,103081055,91416191,1,5,19,"M",1,,19,0
2017,104936500,93023215,1,5,44,"M",1,,44,0
2017,104936710,93023337,3,5,39,"F",3,,39,0
2017,104936643,93023283,1,5,30,"M",1,,30,0
2017,104936702,93023337,1,5,65,"M",1,,65,0
2017,104936706,93023337,2,5,54,"M",1,,54,0
2017,104937383,93023930,1,5,43,"M",1,,43,0
2017,104937236,93023794,0,,,"",,,,
2017,104937428,93023961,0,,,"",,,,
2017,104937988,93024484,0,,,"",,,,
2017,104938063,93024558,0,,,"",,,,
2017,104938100,93024590,1,5,31,"M",1,,31,0
2017,104938113,93024606,1,5,54,"M",0,,18,90
2017,104938190,93024670,1,5,40,"M",2,,40,0
2017,104938221,93024690,0,,,"",,,,
2017,104938227,93024701,0,,,"",,,,
2017,104938279,93024735,1,5,50,"U",0,,1,99
2017,104938336,93024782,0,,,"",,,,
2017,104938386,93024830,0,,,"",,,,
2017,104938405,93024838,1,5,46,"M",2,,46,0
2017,104938427,93024859,1,5,62,"M",1,,62,0
2017,104938486,93024908,0,,,"",,,,
2017,104938568,93024970,1,5,22,"M",1,,22,0
2017,104938598,93024991,0,,,"",,,,
2017,104938693,93025070,1,5,44,"M",3,,44,0
2017,104938691,93025073,1,5,16,"M",1,,16,0
2017,104938701,93025078,0,,,"",,,,
2017,104938706,93025083,2,5,34,"M",2,,34,0
2017,104938705,93025083,1,5,33,"F",2,,33,0
2017,104938724,93025100,1,5,54,"U",0,,18,90
2017,104938726,93025100,2,5,54,"F",0,,18,90
2017,104938764,93025126,1,5,68,"M",2,,68,0
2017,103085504,91420197,1,5,38,"M",1,,38,0
2017,103085505,91420201,1,5,59,"M",1,,59,0
2017,102019032,90495828,2,5,27,"M",1,,27,0
2017,102019033,90495828,3,5,29,"M",2,,29,0
2017,102019031,90495828,1,5,30,"M",1,,30,0
2017,103085495,91420189,1,5,54,"M",1,,54,0
2017,102019357,90496111,1,5,22,"M",1,,22,0
2017,102020218,90496849,1,5,50,"U",0,,1,99
2017,102020239,90496870,0,,,"",,,,
2017,103085863,91420503,1,4,,"U",0,,,
2017,102022773,90499079,1,5,42,"F",1,,42,0
2017,102022776,90499079,2,5,53,"M",3,,53,0
2017,102023407,90499647,1,5,41,"M",1,,41,0
2017,102024184,90500328,0,,,"",,,,
2017,102024900,90500970,1,5,21,"M",1,,21,0
2017,102024904,90500970,2,5,21,"M",1,,21,0
2017,102025190,90501190,0,,,"",,,,
2017,102025229,90501221,1,5,18,"M",1,,18,0
2017,103086494,91421070,0,,,"",,,,
2017,103086763,91421311,0,,,"",,,,
2017,103086894,91421439,1,5,22,"M",1,,22,0
2017,102028211,90503789,0,,,"",,,,
2017,102029075,90504583,1,5,31,"M",1,,31,0
2017,103087718,91422179,1,5,33,"M",1,,33,0
2017,103087828,91422284,0,,,"",,,,
2017,102030987,90506296,1,5,52,"M",1,,52,0
2017,103087852,91422305,1,5,18,"F",1,,18,0
2017,103088093,91422531,0,,,"",,,,
2017,105808132,93782092,2,5,35,"M",3,,30,40
2017,105808129,93782092,1,5,25,"F",3,,20,30
2017,105808162,93782119,1,5,24,"M",3,,24,0
2017,102032292,90507466,1,5,25,"M",1,,25,0
2017,102033360,90508405,1,5,44,"M",3,,44,0
2017,102033555,90508595,1,5,51,"M",2,,51,0
2017,102033558,90508595,2,5,51,"F",2,,51,0
2017,102033760,90508758,1,5,39,"M",1,,39,0
2017,102034649,90509544,1,5,23,"M",1,,23,0
2017,103907959,92132441,1,5,35,"M",1,,35,0
2017,103908173,92132629,1,5,39,"F",1,,39,0
2017,103908290,92132728,1,5,32,"F",1,,32,0
2017,103908434,92132854,1,4,,"U",0,,,
2017,103908498,92132906,2,4,,"U",0,,,
2017,103908496,92132906,1,4,,"U",0,,,
2017,103908746,92133114,1,5,41,"M",1,,41,0
2017,103908799,92133150,1,5,34,"M",1,,34,0
2017,103908822,92133174,1,4,,"U",0,,,
2017,103908943,92133275,0,,,"",,,,
2017,103909199,92133514,0,,,"",,,,
2017,103909222,92133529,1,5,40,"M",1,,40,0
2017,103909262,92133558,0,,,"",,,,
2017,103909488,92133753,0,,,"",,,,
2017,103909515,92133775,1,5,34,"F",1,,34,0
2017,107078759,94891048,1,5,22,"M",2,,22,0
2017,107078798,94891080,1,5,40,"M",1,,40,0
2017,107078822,94891096,1,5,45,"M",2,,45,0
2017,107078839,94891113,1,5,19,"M",1,,19,0
2017,107078869,94891143,1,5,29,"F",1,,29,0
2017,107078882,94891153,1,5,20,"M",1,,20,0
2017,102560783,90965633,1,5,48,"M",3,,48,0
2017,102561309,90966095,1,5,21,"M",1,,21,0
2017,102562039,90966700,0,,,"",,,,
2017,102562305,90966922,1,5,34,"M",1,,34,0
2017,102562666,90967244,1,5,34,"M",2,,18,50
2017,103058773,91396833,0,,,"",,,,
2017,103058872,91396932,1,5,32,"F",1,,32,0
2017,103058995,91397026,1,5,33,"M",1,,33,0
2017,103059094,91397117,0,,,"",,,,
2017,103059216,91397225,0,,,"",,,,
2017,103059384,91397375,1,5,17,"F",1,,17,0
2017,103059561,91397543,2,5,12,"M",1,,12,0
2017,103059559,91397543,1,5,12,"M",1,,12,0
2017,103059654,91397630,0,,,"",,,,
2017,103059697,91397675,1,5,21,"M",2,,21,0
2017,103059777,91397750,0,,,"",,,,
2017,103059980,91397933,1,5,13,"M",2,,13,0
2017,102004712,90483377,1,5,29,"M",1,,29,0
2017,102005404,90483982,1,5,27,"M",1,,27,0
2017,102005592,90484143,0,,,"",,,,
2017,102008206,90486416,0,,,"",,,,
2017,102008757,90486864,1,5,44,"F",1,,44,0
2017,103080465,91415672,0,,,"",,,,
2017,103080488,91415695,0,,,"",,,,
2017,103080521,91415747,1,5,27,"F",1,,27,0
2017,103080572,91415781,0,,,"",,,,
2017,103080611,91415804,0,,,"",,,,
2017,103080613,91415808,1,5,22,"M",1,,22,0
2017,104932204,93019380,0,,,"",,,,
2017,104932369,93019524,1,5,39,"F",1,,39,0
2017,104933176,93020216,1,5,13,"M",1,,13,0
2017,104933205,93020249,0,,,"",,,,
2017,103080988,91416138,0,,,"",,,,
2017,103081059,91416197,0,,,"",,,,
2017,104933459,93020463,0,,,"",,,,
2017,103081212,91416338,0,,,"",,,,
2017,104933469,93020484,1,5,18,"M",1,,18,0
2017,104933499,93020509,1,4,,"U",0,,,
2017,103081893,91416954,1,5,38,"M",1,,38,0
2017,103081921,91416981,0,,,"",,,,
2017,103081954,91417006,0,,,"",,,,
2017,103082025,91417074,0,,,"",,,,
2017,103082033,91417089,0,,,"",,,,
2017,104933527,93020531,1,4,,"F",1,,,
2017,103082118,91417155,1,5,49,"F",2,,49,0
2017,103082117,91417158,1,5,51,"M",1,,51,0
2017,104933643,93020651,1,4,,"M",1,,,
2017,103082317,91417319,1,5,31,"M",1,,31,0
2017,103082410,91417403,0,,,"",,,,
2017,104933665,93020656,1,5,32,"F",1,,32,0
2017,104933702,93020673,0,,,"",,,,
2017,104933683,93020674,1,5,42,"M",1,,42,0
2017,103082836,91417786,1,5,23,"M",1,,23,0
2017,103082879,91417827,1,5,23,"M",1,,23,0
2017,103082900,91417848,1,5,42,"M",1,,42,0
2017,104933722,93020696,0,,,"",,,,
2017,104933743,93020717,1,5,64,"M",2,,64,0
2017,104933765,93020737,0,,,"",,,,
2017,104933789,93020760,0,,,"",,,,
2017,104933816,93020773,1,5,28,"F",2,,28,0
2017,103083177,91418234,0,,,"",,,,
2017,103083187,91418236,1,5,38,"F",1,,38,0
2017,103083511,91418384,1,5,33,"F",1,,33,0
2017,103083548,91418424,0,,,"",,,,
2017,103083557,91418439,0,,,"",,,,
2017,103083591,91418457,1,5,29,"M",1,,29,0
2017,103083607,91418473,0,,,"",,,,
2017,103083606,91418472,1,5,36,"M",1,,36,0
2017,103083632,91418504,1,5,41,"M",2,,41,0
2017,104933935,93020877,0,,,"",,,,
2017,103083937,91418778,1,5,23,"M",1,,23,0
2017,103100773,91433666,0,,,"",,,,
2017,103100811,91433689,1,5,25,"M",1,,25,0
2017,103100860,91433723,1,5,22,"M",1,,22,0
2017,103100944,91433805,1,5,35,"M",1,,35,0
2017,103100952,91433818,1,5,18,"M",2,,18,0
2017,103101080,91433920,1,5,20,"M",1,,20,0
2017,103102365,91435050,1,5,34,"F",1,,34,0
2017,103102377,91435082,1,5,36,"M",1,,36,0
2017,103102409,91435094,2,5,25,"M",3,,25,0
2017,103102410,91435094,3,5,23,"M",1,,23,0
2017,103102406,91435094,1,5,21,"M",3,,21,0
2017,103102866,91435500,1,5,49,"M",1,,49,0
2017,103102907,91435525,1,5,42,"M",1,,42,0
2017,103103097,91435703,1,4,,"U",0,,,
2017,103103563,91436122,1,5,24,"M",1,,24,0
2017,102566341,90970263,0,,,"",,,,
2017,102566674,90970554,0,,,"",,,,
2017,102567157,90970977,1,5,17,"M",1,,17,0
2017,102567549,90971330,0,,,"",,,,
2017,102567658,90971422,0,,,"",,,,
2017,102582387,90984006,1,5,58,"M",1,,58,0
2017,102582994,90984549,1,5,21,"F",1,,21,0
2017,102583251,90984781,1,5,23,"M",1,,23,0
2017,102583313,90984823,1,5,19,"M",1,,19,0
2017,103104523,91436973,1,5,27,"M",1,,27,0
2017,103105012,91437417,1,4,,"M",1,,,
2017,103105343,91437706,1,5,24,"F",1,,24,0
2017,103105453,91437812,1,4,,"M",0,,,
2017,102583692,90985136,1,5,17,"M",1,,17,0
2017,104455475,92604926,1,5,42,"M",1,,42,0
2017,104455544,92605012,1,5,53,"M",1,,53,0
2017,102585936,90987055,1,5,21,"M",1,,21,0
2017,102585960,90987081,1,5,47,"M",1,,47,0
2017,102586096,90987197,1,5,23,"M",1,,23,0
2017,102586412,90987483,0,,,"",,,,
2017,104456132,92605523,1,5,47,"F",1,,47,0
2017,102587278,90988227,0,,,"",,,,
2017,102587567,90988497,1,5,36,"M",1,,36,0
2017,102587618,90988551,1,5,28,"F",2,,28,0
2017,102587912,90988793,1,5,59,"M",1,,59,0
2017,103106795,91438956,1,5,24,"M",1,,24,0
2017,102588366,90989195,1,5,54,"F",3,,54,0
2017,102588615,90989418,0,,,"",,,,
2017,102588954,90989730,1,5,20,"F",1,,20,0
2017,103107113,91439243,0,,,"",,,,
2017,103107250,91439370,1,5,22,"F",1,,22,0
2017,102590288,90990914,1,5,28,"M",1,,28,0
2017,103107672,91439747,0,,,"",,,,
2017,104456348,92605724,0,,,"",,,,
2017,103107852,91439913,2,5,14,"M",1,,14,0
2017,103107837,91439913,1,5,14,"M",0,,14,0
2017,102590822,90991393,1,5,36,"F",1,,36,0
2017,102590933,90991505,1,5,53,"M",1,,53,0
2017,102593985,90994089,1,5,30,"M",1,,25,35
2017,102594186,90994266,0,,,"",,,,
2017,102594507,90994553,1,5,22,"M",1,,22,0
2017,102594556,90994603,1,5,31,"M",1,,31,0
2017,104456489,92605854,1,5,28,"M",1,,28,0
2017,102597319,90996923,1,5,32,"M",1,,32,0
2017,102597321,90996923,2,5,26,"F",1,,26,0
2017,102597347,90996950,1,5,40,"M",1,,40,0
2017,102597424,90997008,0,,,"",,,,
2017,102597472,90997051,0,,,"",,,,
2017,102597536,90997110,0,,,"",,,,
2017,102598414,90997842,1,5,30,"M",3,,30,0
2017,102598416,90997842,2,5,39,"M",3,,39,0
2017,102598434,90997860,1,5,47,"M",3,,47,0
2017,104456692,92606041,1,5,26,"F",3,,26,0
2017,102598853,90998231,0,,,"",,,,
2017,102599841,90999074,0,,,"",,,,
2017,102600484,90999643,0,,,"",,,,
2017,102600922,91000022,2,5,30,"F",1,,30,0
2017,102600921,91000022,1,5,38,"F",1,,38,0
2017,102601502,91000543,1,5,42,"F",3,,42,0
2017,103108268,91440285,1,5,36,"M",1,,36,0
2017,102602442,91001301,0,,,"",,,,
2017,102603009,91001799,1,5,14,"M",1,,14,0
2017,102603651,91002370,0,,,"",,,,
2017,104457048,92606383,1,5,40,"M",3,,40,0
2017,103109976,91441855,0,,,"",,,,
2017,103110052,91441914,0,,,"",,,,
2017,102604274,91002936,1,5,34,"M",1,,34,0
2017,103110159,91442005,1,5,24,"M",1,,24,0
2017,103108447,91440441,1,5,13,"M",1,,13,0
2017,103083954,91418792,0,,,"",,,,
2017,103084032,91418876,1,5,13,"M",1,,13,0
2017,103084040,91418876,2,5,16,"F",1,,16,0
2017,103084246,91419070,0,,,"",,,,
2017,103084258,91419077,1,5,41,"M",2,,41,0
2017,103084268,91419094,1,5,30,"F",1,,30,0
2017,104457588,92606868,1,5,30,"M",1,,30,0
2017,103084275,91419102,1,5,14,"M",1,,14,0
2017,103084298,91419120,1,5,22,"M",1,,22,0
2017,104457645,92606917,0,,,"",,,,
2017,104457674,92606943,0,,,"",,,,
2017,104457704,92607003,1,5,35,"M",3,,35,0
2017,104457768,92607037,1,5,26,"F",1,,26,0
2017,104457872,92607129,0,,,"",,,,
2017,103084696,91419477,1,5,28,"F",1,,28,0
2017,103084729,91419506,1,4,,"U",0,,,
2017,103084755,91419533,1,4,,"U",0,,,
2017,103084797,91419568,1,5,15,"M",1,,15,0
2017,103084781,91419571,1,5,34,"M",1,,34,0
2017,103084812,91419581,1,4,,"U",0,,,
2017,103084858,91419627,1,4,,"U",0,,,
2017,104457888,92607142,1,4,,"U",0,,,
2017,104458100,92607333,1,5,25,"F",1,,25,0
2017,104458119,92607347,1,5,25,"M",0,,25,0
2017,103085134,91419883,0,,,"",,,,
2017,104458182,92607400,0,,,"",,,,
2017,103085341,91420059,1,5,20,"M",1,,20,0
2017,103085476,91420171,0,,,"",,,,
2017,104458197,92607408,1,5,28,"F",1,,28,0
2017,104458274,92607473,1,5,26,"F",1,,26,0
2017,104458292,92607486,1,4,,"F",1,,,
2017,103085747,91420419,1,4,,"U",0,,,
2017,103085804,91420451,1,4,,"M",1,,,
2017,103085846,91420491,2,5,20,"M",1,,20,0
2017,103085845,91420491,1,5,19,"M",1,,19,0
2017,103085909,91420554,1,5,27,"M",1,,27,0
2017,103085931,91420702,1,5,31,"F",1,,31,0
2017,103086283,91420908,1,5,30,"F",1,,25,35
2017,103086317,91420921,0,,,"",,,,
2017,103086328,91420924,1,5,36,"F",1,,36,0
2017,103086340,91420939,1,5,39,"M",1,,39,0
2017,103086364,91420964,1,5,20,"F",1,,20,0
2017,103086371,91420970,0,,,"",,,,
2017,103086532,91421108,1,5,26,"F",1,,26,0
2017,103086522,91421139,1,5,23,"F",1,,23,0
2017,103086525,91421139,2,5,39,"M",1,,39,0
2017,104458697,92607835,1,5,61,"F",1,,61,0
2017,103086764,91421320,0,,,"",,,,
2017,103086774,91421321,1,5,32,"M",1,,32,0
2017,103086901,91421445,1,5,18,"F",1,,18,0
2017,103086913,91421472,1,5,18,"M",1,,18,0
2017,104458814,92607937,0,,,"",,,,
2017,104458878,92607985,1,5,25,"M",1,,25,0
2017,104458890,92608000,0,,,"",,,,
2017,103087260,91421754,1,4,,"U",0,,,
2017,103087201,91421752,1,4,,"U",0,,,
2017,103087247,91421760,1,4,,"M",0,,,
2017,103087252,91421760,2,4,,"M",0,,,
2017,104458895,92608001,1,5,22,"M",2,,22,0
2017,103087264,91421778,1,5,30,"F",1,,30,0
2017,103087288,91421786,1,4,,"U",0,,,
2017,103087281,91421785,1,4,,"U",0,,,
2017,103087321,91421820,1,4,,"U",0,,,
2017,104458993,92608081,1,5,16,"M",2,,16,0
2017,104459000,92608084,0,,,"",,,,
2017,103087395,91421884,1,4,,"U",0,,,
2017,104459057,92608137,1,5,26,"M",2,,26,0
2017,103087488,91421967,1,5,35,"F",1,,35,0
2017,104459096,92608168,0,,,"",,,,
2017,103104080,91436585,0,,,"",,,,
2017,103104108,91436609,0,,,"",,,,
2017,103104342,91436821,1,5,53,"M",1,,53,0
2017,103105505,91437853,1,5,40,"F",1,,40,0
2017,103105556,91437907,0,,,"",,,,
2017,103105631,91437958,1,5,18,"M",3,,18,0
2017,103105653,91437979,1,5,21,"M",1,,21,0
2017,103106785,91438967,1,5,26,"M",1,,26,0
2017,103106788,91438967,2,5,27,"F",1,,27,0
2017,103107261,91439374,1,5,29,"F",2,,29,0
2017,103107791,91439876,1,5,38,"F",1,,38,0
2017,103107818,91439886,1,5,55,"M",1,,55,0
2017,103107950,91440009,1,5,37,"M",1,,37,0
2017,108617892,96226811,0,,,"",,,,
2017,108618031,96226932,1,5,26,"M",2,,26,0
2017,108618122,96227016,1,5,32,"F",1,,32,0
2017,108618568,96227401,1,5,55,"F",1,,55,0
2017,108618778,96227600,0,,,"",,,,
2017,108618838,96227655,1,4,,"M",1,,,
2017,108619151,96227937,0,,,"",,,,
2017,108620853,96229278,1,5,31,"F",1,,31,0
2017,102568508,90972202,1,5,37,"M",1,,37,0
2017,102568540,90972221,0,,,"",,,,
2017,102575029,90977751,0,,,"",,,,
2017,102575624,90978267,1,5,25,"M",1,,25,0
2017,102575896,90978508,1,5,36,"F",1,,36,0
2017,102576056,90978641,1,5,32,"M",3,,32,0
2017,102576206,90978767,1,5,23,"F",1,,23,0
2017,108616667,96225772,1,4,,"U",0,,,
2017,108616688,96225772,5,4,,"U",0,,,
2017,108616684,96225772,4,4,,"U",0,,,
2017,108616678,96225772,2,4,,"U",0,,,
2017,108616680,96225772,3,4,,"U",0,,,
2017,108616736,96225819,1,5,36,"F",1,,36,0
2017,108616832,96225896,1,5,25,"M",1,,25,0
2017,108616855,96225912,0,,,"",,,,
2017,108616975,96226012,0,,,"",,,,
2017,108617119,96226140,0,,,"",,,,
2017,108617748,96226686,0,,,"",,,,
2017,108617808,96226750,1,5,56,"M",2,,56,0
2017,108618739,96227558,1,5,22,"M",0,,22,0
2017,108618831,96227654,1,5,25,"M",0,,25,0
2017,108620161,96228749,1,5,43,"M",1,,43,0
2017,108620505,96229011,0,,,"",,,,
2017,108620871,96229298,1,5,22,"M",1,,22,0
2017,108620951,96229372,0,,,"",,,,
2017,108621794,96230057,0,,,"",,,,
2017,108621962,96230207,1,5,38,"F",1,,38,0
2017,108622181,96230384,1,5,16,"F",2,,16,0
2017,108622304,96230490,1,5,36,"M",1,,36,0
2017,108622707,96230829,1,5,58,"F",1,,58,0
2017,108623022,96231113,1,5,21,"M",1,,21,0
2017,108623090,96231169,1,5,37,"F",2,,37,0
2017,108623520,96231545,0,,,"",,,,
2017,108624383,96232311,1,5,21,"M",2,,21,0
2017,108625640,96233445,0,,,"",,,,
2017,108625836,96233637,1,4,,"U",0,,,
2017,108626052,96233834,2,5,23,"M",2,,23,0
2017,108626043,96233834,1,5,36,"M",2,,36,0
2017,108626343,96234078,1,4,,"U",0,,,
2017,108626530,96234244,1,5,20,"M",1,,20,0
2017,108626616,96234326,1,4,,"F",0,,,
2017,105850491,93818903,1,5,28,"M",1,,28,0
2017,105812617,93786078,1,5,52,"M",1,,52,0
2017,105812960,93786387,0,,,"",,,,
2017,105813310,93786672,1,5,45,"F",1,,45,0
2017,105813598,93786937,0,,,"",,,,
2017,105813650,93787087,0,,,"",,,,
2017,105814948,93788109,1,5,21,"M",1,,21,0
2017,105814984,93788134,0,,,"",,,,
2017,105815049,93788200,0,,,"",,,,
2017,105815162,93788297,1,5,13,"M",1,,13,0
2017,105815177,93788312,1,5,39,"M",1,,39,0
2017,105815252,93788383,0,,,"",,,,
2017,105815274,93788402,0,,,"",,,,
2017,105816085,93789124,1,5,19,"M",2,,19,0
2017,105816270,93789282,1,5,24,"M",1,,24,0
2017,105816333,93789372,1,5,41,"M",1,,41,0
2017,105816625,93789600,1,5,37,"M",1,,37,0
2017,105816705,93789669,0,,,"",,,,
2017,105817092,93789961,0,,,"",,,,
2017,105817185,93790034,1,5,36,"M",4,,18,55
2017,105817310,93790144,0,,,"",,,,
2017,105817639,93790429,0,,,"",,,,
2017,105817696,93790458,0,,,"",,,,
2017,105817785,93790528,0,,,"",,,,
2017,105817927,93790639,1,5,36,"M",0,,18,55
2017,105818007,93790699,1,5,36,"U",0,,18,55
2017,105818069,93790738,1,5,36,"M",0,,18,55
2017,105818231,93790871,1,5,52,"M",1,,52,0
2017,105818246,93790886,1,5,43,"F",4,,43,0
2017,105818255,93790895,1,5,32,"F",0,,32,0
2017,105818450,93791065,0,,,"",,,,
2017,105818474,93791092,2,5,36,"F",0,,18,55
2017,105818475,93791092,3,5,36,"U",0,,18,55
2017,105818473,93791092,1,5,36,"F",0,,18,55
2017,105818788,93791350,1,5,17,"F",1,,15,19
2017,105818790,93791350,2,5,17,"F",2,,15,19
2017,105820024,93792386,0,,,"",,,,
2017,105820175,93792511,1,5,46,"M",0,,18,75
2017,105820309,93792634,0,,,"",,,,
2017,105820621,93792908,0,,,"",,,,
2017,105820641,93792926,1,5,52,"M",1,,52,0
2017,105820649,93792940,2,5,30,"M",1,,30,0
2017,105820647,93792940,1,5,28,"M",1,,28,0
2017,105820715,93792993,1,5,21,"M",1,,21,0
2017,105820721,93792996,1,5,21,"M",1,,21,0
2017,105821052,93793288,2,5,20,"M",3,,20,0
2017,105821050,93793288,1,5,13,"M",1,,13,0
2017,105821086,93793319,2,5,40,"F",1,,40,0
2017,105821085,93793319,1,5,42,"M",1,,42,0
2017,105821280,93793506,0,,,"",,,,
2017,105821319,93793529,1,5,18,"F",1,,18,0
2017,105821414,93793621,1,5,33,"F",1,,33,0
2017,105821657,93793840,0,,,"",,,,
2017,105821717,93793887,0,,,"",,,,
2017,105821767,93793932,1,5,31,"M",1,,31,0
2017,105821874,93794038,1,5,57,"M",1,,57,0
2017,105822000,93794154,1,5,14,"F",1,,14,0
2017,105822101,93794246,0,,,"",,,,
2017,105822163,93794300,1,5,56,"M",1,,56,0
2017,105822187,93794318,1,5,48,"M",1,,48,0
2017,105822509,93794619,0,,,"",,,,
2017,105822565,93794663,0,,,"",,,,
2017,105822671,93794757,1,5,57,"F",1,,57,0
2017,105823170,93795213,1,5,35,"F",1,,35,0
2017,105823244,93795279,1,5,38,"F",1,,38,0
2017,105823358,93795394,1,5,26,"M",1,,26,0
2017,105823646,93795656,1,5,51,"M",0,,51,0
2017,105823664,93795681,1,5,25,"M",1,,25,0
2017,105823712,93795714,0,,,"",,,,
2017,105823784,93795778,0,,,"",,,,
2017,105824019,93795989,1,4,,"M",0,,,
2017,105824402,93796305,1,4,,"F",1,,,
2017,105824559,93796447,1,5,47,"M",1,,47,0
2017,105824984,93796841,2,5,37,"M",2,,37,0
2017,105824980,93796841,1,5,38,"M",2,,38,0
2017,105825006,93796841,3,4,,"U",0,,,
2017,105825256,93797056,1,5,46,"M",1,,46,0
2017,105825301,93797090,0,,,"",,,,
2017,105825485,93797257,1,5,35,"M",1,,35,0
2017,105826092,93797799,0,,,"",,,,
2017,105826222,93797940,1,5,43,"F",1,,43,0
2017,105826444,93798114,1,5,20,"F",1,,20,0
2017,105826847,93798429,0,,,"",,,,
2017,105827389,93798905,1,5,55,"F",1,,55,0
2017,105827547,93799030,1,5,84,"M",1,,84,0
2017,105828110,93799528,0,,,"",,,,
2017,105828818,93800152,0,,,"",,,,
2017,105828878,93800204,1,5,28,"F",1,,28,0
2017,105829927,93801088,1,5,31,"M",1,,31,0
2017,105830032,93801191,1,5,39,"F",2,,39,0
2017,105830118,93801270,1,5,45,"F",0,,2,88
2017,105830213,93801349,0,,,"",,,,
2017,105830294,93801412,1,5,27,"M",1,,27,0
2017,105830336,93801467,1,5,24,"M",2,,24,0
2017,105830431,93801528,1,5,46,"M",1,,46,0
2017,105830551,93801637,1,5,24,"M",1,,24,0
2017,105830725,93801785,1,5,28,"M",1,,28,0
2017,105830913,93801963,2,5,54,"M",1,,18,90
2017,105830911,93801963,1,5,54,"M",1,,18,90
2017,105831124,93802152,1,5,35,"F",1,,35,0
2017,105831146,93802218,1,5,27,"F",1,,27,0
2017,105831152,93802218,2,5,30,"M",1,,30,0
2017,105831421,93802398,0,,,"",,,,
2017,105831430,93802413,0,,,"",,,,
2017,105831616,93802558,0,,,"",,,,
2017,105831710,93802641,1,5,38,"M",1,,38,0
2017,105832142,93803026,1,4,,"U",0,,,
2017,105832205,93803093,1,5,33,"M",0,,33,0
2017,105832350,93803193,2,5,72,"M",1,,72,0
2017,105832346,93803193,1,5,71,"F",1,,71,0
2017,105832582,93803386,1,5,38,"M",1,,38,0
2017,105832684,93803491,0,,,"",,,,
2017,105832695,93803503,1,5,53,"M",2,,53,0
2017,105833035,93803776,1,5,26,"M",2,,26,0
2017,105833213,93803926,1,5,40,"M",1,,40,0
2017,105833474,93804150,0,,,"",,,,
2017,105833616,93804277,1,5,27,"F",2,,27,0
2017,105834071,93804657,0,,,"",,,,
2017,105834164,93804746,1,5,26,"F",1,,26,0
2017,105834490,93805022,1,5,18,"M",0,,18,0
2017,105834762,93805262,1,5,40,"F",1,,40,0
2017,105834790,93805287,2,5,58,"M",1,,58,0
2017,105834788,93805287,1,5,38,"F",3,,38,0
2017,105835163,93805591,1,4,,"U",0,,,
2017,108627726,96235290,0,,,"",,,,
2017,108627786,96235336,1,4,,"U",0,,,
2017,108628281,96235776,0,,,"",,,,
2017,108629136,96236512,1,5,36,"F",1,,36,0
2017,108629140,96236512,2,4,,"U",0,,,
2017,108629260,96236608,1,4,,"U",0,,,
2017,108629675,96236983,1,5,17,"M",1,,17,0
2017,108629968,96237241,0,,,"",,,,
2017,108630231,96237483,1,5,32,"F",1,,32,0
2017,108630234,96237483,2,5,27,"F",1,,27,0
2017,108630436,96237647,1,5,16,"F",3,,16,0
2017,108630510,96237715,1,5,25,"F",1,,25,0
2017,108630659,96237816,1,5,29,"F",1,,29,0
2017,108630829,96237971,1,5,16,"M",2,,16,0
2017,108631021,96238152,1,5,29,"F",1,,29,0
