"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2017,99930436,103058882,18,30130988
2017,99930436,103058883,18,30130989
2017,99930436,103058879,18,30130987
2017,99930436,103058875,18,30130986
2017,99930888,103059349,13,30131079
2017,99931246,103059690,13,30131167
2017,99944897,103073676,21,30134865
2017,99944934,103073708,1,30134880
2017,101778713,104939716,1,30705829
2017,99951079,103079819,24,30136570
2017,99951735,103080486,16,30136759
2017,99954892,103083622,15,30137638
2017,99955382,103084074,17,30137757
2017,99955385,103084074,19,30137759
2017,99956741,103085387,21,30138224
2017,99957738,103086337,21,30138538
2017,99957738,103086338,18,30138537
2017,99957731,103086338,21,30138533
2017,99957731,103086337,18,30138535
2017,99957887,103086496,1,30138596
2017,99958316,103086922,1,30138727
2017,99962867,103091465,16,30140207
2017,101779306,104940361,18,30706006
2017,101779566,104940617,16,30706089
2017,102658094,105839641,16,31009119
2017,101781312,104942367,5,30706616
2017,102659096,105840633,13,31009396
2017,102659630,105841204,6,31009495
2017,102659980,105841588,16,31009552
2017,102660560,105842200,18,31009688
2017,102660959,105842609,16,31009782
2017,99974547,103102847,1,30144427
2017,101782280,104943288,3,30706782
2017,99975780,103104102,18,30144786
2017,101782269,104943288,25,30706774
2017,101782280,104943292,25,30706780
2017,99976661,103104943,3,30145025
2017,99976649,103104945,4,30145020
2017,99976661,103104945,25,30145027
2017,99976649,103104943,25,30145018
2017,102661841,105843506,16,31009978
2017,101782269,104943292,3,30706770
2017,99978606,103106874,17,30145584
2017,99979664,103107851,18,30145836
2017,99981898,103110071,24,30146416
2017,98902630,102020272,5,29806719
2017,100743702,103887827,16,30377493
2017,100745847,103889909,3,30378118
2017,100746027,103890079,16,30378192
2017,100746122,103890173,1,30378231
2017,100746118,103890173,1,30378230
2017,100746178,103890226,14,30378262
2017,100748829,103892900,3,30379117
2017,100748826,103892900,1,30379114
2017,100749776,103893821,18,30379457
2017,100749784,103893821,1,30379460
2017,100750752,103894738,5,30379759
2017,100750995,103894986,6,30379843
2017,100751326,103895294,16,30379932
2017,100755519,103899454,4,30381214
2017,100758710,103902599,16,30382184
2017,100758716,103902599,1,30382185
2017,100760109,103903973,21,30382637
2017,100761166,103905017,21,30383055
2017,100761204,103905048,19,30383076
2017,100761213,103905048,13,30383080
2017,100761276,103905113,13,30383115
2017,100761408,103905242,11,30383147
2017,100762391,103906249,24,30383524
2017,100763263,103907131,5,30383829
2017,100763260,103907131,5,30383828
2017,100763582,103907447,5,30383920
2017,100763946,103907807,1,30384061
2017,100764086,103907945,5,30384101
2017,100764183,103908042,21,30384129
2017,100764261,103908121,21,30384169
2017,100764621,103908478,1,30384297
2017,100764679,103908528,16,30384326
2017,100765664,103909530,18,30384712
2017,100767978,103911931,1,30385447
2017,100768538,103912535,9,30385578
2017,100768902,103912921,15,30385687
2017,100769840,103913881,3,30385909
2017,100770699,103914722,9,30386125
2017,100770884,103914885,21,30386184
2017,100770958,103914958,3,30386202
2017,100770993,103914992,3,30386209
2017,100771003,103915005,17,30386212
2017,103053858,106245874,18,31140397
2017,103053858,106245871,25,31140396
2017,103053861,106245871,18,31140398
2017,103054078,106246102,3,31140457
2017,103055209,106247299,24,31140766
2017,103055557,106247634,16,31140865
2017,103055581,106247660,6,31140868
2017,103056158,106248262,1,31140958
2017,103057509,106249630,18,31141266
2017,103057966,106250085,14,31141383
2017,103058615,106250727,21,31141574
2017,103058900,106251000,21,31141644
2017,103058906,106251000,20,31141645
2017,103060105,106252182,3,31141912
2017,104611480,107829453,17,31589710
2017,104611475,107829453,17,31589707
2017,104613548,107831525,3,31590388
2017,104616295,107834249,15,31591243
2017,104617714,107835649,18,31591666
2017,104617718,107835649,18,31591667
2017,104617755,107835694,16,31591680
2017,104618252,107836180,17,31591842
2017,104618405,107836307,24,31591891
2017,104618383,107836301,24,31591885
2017,104618405,107836313,24,31591892
2017,104618383,107836313,24,31591888
2017,104618383,107836307,24,31591887
2017,104618405,107836301,24,31591889
2017,104618856,107836789,6,31592014
2017,104619132,107837065,17,31592093
2017,104621502,107839408,3,31592707
2017,104621787,107839697,16,31592768
2017,104627001,107844947,18,31594265
2017,104628501,107846448,21,31594836
2017,104629717,107847678,16,31595319
2017,104632301,107850249,5,31596180
2017,104632508,107850457,16,31596243
2017,104633325,107851276,21,31596568
2017,103068671,106260676,18,31143926
2017,103069251,106261250,26,31144048
2017,103069258,106261250,16,31144050
2017,103069246,106261250,5,31144047
2017,103075240,106267093,5,31145314
2017,103077459,106269279,1,31145783
2017,103077551,106269340,13,31145802
2017,103077523,106269340,13,31145797
2017,103077932,106269722,1,31145894
2017,103078364,106270160,21,31145992
2017,103078861,106270615,18,31146099
2017,103078861,106270599,1,31146094
2017,103078861,106270611,1,31146095
2017,103078861,106270606,1,31146097
2017,103078861,106270616,18,31146098
2017,103079515,106271328,21,31146282
2017,101755638,104916608,9,30698211
2017,101756155,104917140,3,30698389
2017,101756214,104917186,17,30698410
2017,101756211,104917186,22,30698409
2017,101758303,104919308,3,30699256
2017,101758450,104919439,21,30699305
2017,101758814,104919807,26,30699431
2017,101759742,104920758,16,30699830
2017,101759787,104920800,3,30699851
2017,101760202,104921212,1,30700033
2017,101760202,104921214,1,30700035
2017,101760202,104921218,1,30700037
2017,101760202,104921210,1,30700032
2017,101760312,104921326,3,30700088
2017,101760358,104921389,16,30700108
2017,101761477,104922574,3,30700522
2017,101761903,104922993,1,30700690
2017,101763029,104924137,1,30701049
2017,101763442,104924534,16,30701169
2017,101765901,104927101,16,30701792
2017,101766053,104927258,18,30701849
2017,101766301,104927510,16,30701986
2017,101766772,104927996,3,30702149
2017,101767571,104928800,18,30702357
2017,101767641,104928871,3,30702383
2017,101768109,104929317,26,30702499
2017,101768579,104929785,9,30702615
2017,101768574,104929785,9,30702613
2017,101770412,104931623,15,30703177
2017,101770474,104931624,15,30703223
2017,101770440,104931623,15,30703197
2017,101770412,104931621,15,30703176
2017,101770457,104931625,15,30703216
2017,101770474,104931621,15,30703220
2017,101770457,104931617,15,30703209
2017,101762194,104923279,19,30700778
2017,101763005,104924115,24,30701042
2017,101290992,104446996,7,30552336
2017,101292546,104448632,19,30552767
2017,101292975,104449063,13,30552871
2017,101293345,104449447,26,30553005
2017,101293888,104449989,4,30553201
2017,101296913,104452977,18,30554181
2017,101297900,104453920,1,30554505
2017,101300625,104456638,16,30555216
2017,101301601,104457623,26,30555417
2017,101301688,104457708,9,30555428
2017,101301768,104457786,19,30555439
2017,101301891,104457905,18,30555517
2017,101302727,104458749,24,30555744
2017,101303042,104459093,24,30555894
2017,101303971,104460020,16,30556364
2017,101304329,104460382,18,30556440
2017,101305972,104462028,16,30556874
2017,101308384,104464435,23,30557681
2017,101311111,104467229,18,30558543
2017,101311178,104467288,15,30558578
2017,101311258,104467369,1,30558603
2017,101311312,104467443,17,30558631
2017,101311421,104467560,18,30558677
2017,101312001,104468136,18,30558818
2017,101311992,104468136,18,30558816
2017,101764503,104925657,3,30701456
2017,101766097,104927304,18,30701872
2017,101766305,104927508,5,30701987
2017,101766686,104927904,3,30702123
2017,101766716,104927935,9,30702141
2017,101768707,104929911,3,30702657
2017,101769134,104930343,16,30702770
2017,101769717,104930912,1,30702942
2017,101769995,104931186,1,30703034
2017,101769983,104931186,1,30703030
2017,101770418,104931639,24,30703181
2017,101771812,104932989,18,30703667
2017,101771906,104933074,21,30703684
2017,101772437,104933603,12,30703846
2017,101772561,104933743,7,30703883
2017,101773832,104934948,1,30704269
2017,101773971,104935095,3,30704304
2017,101774091,104935211,18,30704337
2017,101774228,104935336,13,30704376
2017,101774902,104936002,16,30704569
2017,101775152,104936245,16,30704649
2017,101775404,104936502,18,30704731
2017,101776445,104937509,18,30705045
2017,101776445,104937510,18,30705046
2017,101776445,104937508,18,30705044
2017,101777458,104938516,19,30705375
2017,101777455,104938512,1,30705374
2017,101777458,104938512,1,30705376
2017,101777455,104938516,21,30705373
2017,101777743,104938803,16,30705502
2017,101777743,104938804,16,30705501
2017,101778783,104939790,21,30705847
2017,101779540,104940600,26,30706079
2017,101781536,104942576,1,30706647
2017,101782243,104943277,20,30706767
2017,101783051,104944055,21,30706959
2017,101784129,104945072,1,30707165
2017,101784392,104945331,3,30707221
2017,101784890,104945805,17,30707341
2017,101785552,104946514,18,30707475
2017,101785619,104946577,3,30707490
2017,101786566,104947565,1,30707747
2017,101786583,104947576,16,30707750
2017,101786974,104947960,18,30707862
2017,101787767,104948736,3,30708068
2017,101787823,104948778,1,30708076
2017,101787905,104948864,18,30708084
2017,101787985,104948947,1,30708110
2017,101788757,104949706,16,30708251
2017,101788982,104949910,16,30708289
2017,101789229,104950181,16,30708355
2017,101789725,104950667,1,30708496
2017,101789786,104950730,16,30708515
2017,101789840,104950797,21,30708526
2017,101789865,104950822,1,30708536
2017,101790129,104951047,18,30708588
2017,101790378,104951293,18,30708666
2017,101791914,104952739,3,30709051
2017,101792149,104952977,18,30709101
2017,101792159,104952984,18,30709108
2017,101792158,104952984,18,30709106
2017,101792158,104952983,18,30709105
2017,101792159,104952983,18,30709107
2017,101792171,104952994,18,30709112
2017,101792269,104953081,14,30709160
2017,101792334,104953140,16,30709200
2017,101792331,104953138,16,30709195
2017,101792334,104953138,16,30709199
2017,101792331,104953140,16,30709197
2017,101792349,104953154,18,30709206
2017,101792355,104953154,18,30709208
2017,101792565,104953385,18,30709295
2017,101792588,104953411,3,30709305
2017,101792758,104953573,18,30709358
2017,101792844,104953677,15,30709383
2017,101767994,104929222,15,30702480
2017,101768474,104929678,19,30702594
2017,101769701,104930900,5,30702937
2017,101770569,104931779,1,30703244
2017,101771106,104932280,21,30703384
2017,101771583,104932756,1,30703592
2017,101771630,104932803,3,30703602
2017,101771727,104932898,12,30703639
2017,101771824,104932993,18,30703668
2017,101774232,104935340,18,30704377
2017,101775187,104936266,18,30704662
2017,101777424,104938484,18,30705363
2017,101777547,104938616,4,30705421
2017,101777547,104938623,17,30705420
2017,101777768,104938828,3,30705513
2017,101777773,104938831,25,30705516
2017,101777768,104938831,1,30705512
2017,101777773,104938828,16,30705517
2017,101777770,104938831,16,30705514
2017,101777770,104938828,25,30705515
2017,101777999,104939011,16,30705585
2017,101778672,104939675,16,30705818
2017,101779405,104940454,18,30706042
2017,101780629,104941680,16,30706380
2017,101780672,104941726,21,30706396
2017,101781139,104942189,19,30706570
2017,101783540,104944506,3,30707052
2017,101783540,104944511,16,30707056
2017,101783540,104944508,16,30707053
2017,101784052,104944985,24,30707150
2017,101784170,104945108,16,30707185
2017,101784169,104945109,16,30707183
2017,101784169,104945106,24,30707181
2017,101784169,104945108,25,30707182
2017,101784167,104945109,24,30707177
2017,101784170,104945106,24,30707184
2017,101784168,104945109,24,30707180
2017,101784167,104945106,16,30707175
2017,101784170,104945109,25,30707186
2017,101784168,104945108,24,30707179
2017,101784168,104945106,25,30707178
2017,101784167,104945108,24,30707176
2017,101785485,104946439,16,30707462
2017,101785615,104946571,16,30707488
2017,101785621,104946571,5,30707491
2017,101787003,104947984,26,30707865
2017,101787082,104948068,21,30707891
2017,101787112,104948101,18,30707897
2017,101787714,104948684,9,30708053
2017,101789347,104950275,5,30708395
2017,101789340,104950275,5,30708390
2017,101789571,104950524,16,30708466
2017,101790091,104951000,5,30708583
2017,101790081,104951000,21,30708579
2017,101790099,104951000,5,30708584
2017,101790170,104951091,18,30708596
2017,101790208,104951091,18,30708607
2017,101792258,104953061,18,30709155
2017,101792256,104953061,18,30709152
2017,101792246,104953061,18,30709147
2017,101792252,104953061,18,30709148
2017,101792308,104953123,18,30709182
2017,101793973,104954829,1,30709723
2017,101794091,104954943,18,30709757
2017,101795259,104956097,1,30710002
2017,101795246,104956097,1,30709998
2017,101795548,104956396,1,30710066
2017,101756755,104917717,3,30698662
2017,101756748,104917722,3,30698655
2017,101756755,104917722,25,30698661
2017,101756748,104917717,25,30698659
2017,101757112,104918102,1,30698805
2017,101758186,104919185,3,30699230
2017,101758951,104919944,15,30699509
2017,101759583,104920604,16,30699776
2017,101759790,104920804,18,30699852
2017,101760830,104921896,3,30700273
2017,101761099,104922170,26,30700367
2017,101762344,104923469,21,30700855
2017,101762977,104924073,1,30701031
2017,101763571,104924676,21,30701219
2017,101765084,104926256,16,30701626
2017,101766326,104927526,14,30701996
2017,101767168,104928396,8,30702238
2017,101767730,104928959,18,30702401
2017,101769080,104930281,20,30702758
2017,101769675,104930877,14,30702926
2017,101769709,104930903,18,30702941
2017,101769709,104930901,18,30702940
2017,101769725,104930922,3,30702948
2017,101770068,104931266,4,30703059
2017,101770742,104931943,16,30703286
2017,101770753,104931943,16,30703290
2017,101770745,104931943,16,30703287
2017,101771024,104932202,14,30703360
2017,101771152,104932335,16,30703411
2017,101771171,104932334,1,30703418
2017,101771467,104932651,17,30703564
2017,101771511,104932688,21,30703578
2017,101771567,104932743,6,30703587
2017,101772427,104933580,24,30703840
2017,101772427,104933588,24,30703842
2017,101774653,104935751,10,30704490
2017,101774653,104935749,10,30704489
2017,101775671,104936768,16,30704822
2017,101776159,104937243,21,30704969
2017,101777660,104938721,26,30705478
2017,101777933,104938952,3,30705569
2017,101778675,104939677,2,30705820
2017,101779020,104940060,5,30705922
2017,101780363,104941416,3,30706303
2017,101781977,104943022,1,30706715
2017,101782606,104943631,18,30706854
2017,101782731,104943750,3,30706885
2017,101783516,104944504,16,30707049
2017,101784885,104945804,18,30707339
2017,101785098,104946043,21,30707379
2017,101786144,104947126,21,30707639
2017,101787009,104947990,1,30707867
2017,101787430,104948403,21,30707966
2017,101787764,104948733,1,30708066
2017,101788763,104949708,17,30708253
2017,101789432,104950357,16,30708417
2017,101789705,104950653,18,30708491
2017,101790736,104951632,6,30708753
2017,101790967,104951884,18,30708808
2017,101794709,104955539,18,30709888
2017,101795214,104956055,1,30709984
2017,101795481,104956326,18,30710050
2017,101795481,104956323,18,30710051
2017,101791261,104952155,1,30708878
2017,101792268,104953083,18,30709161
2017,101792430,104953237,18,30709237
2017,101792632,104953456,3,30709320
2017,101793536,104954386,15,30709619
2017,101794636,104955470,18,30709877
2017,101794903,104955734,1,30709931
2017,101755522,104916479,3,30698175
2017,101756313,104917311,16,30698473
2017,101756756,104917743,3,30698663
2017,101757373,104918364,18,30698907
2017,101758077,104919085,26,30699182
2017,101758102,104919110,16,30699186
2017,101758461,104919454,3,30699308
2017,101758934,104919927,1,30699502
2017,101759815,104920833,22,30699867
2017,101760544,104921583,1,30700175
2017,101760541,104921583,1,30700173
2017,101763051,104924161,21,30701052
2017,101764950,104926113,14,30701607
2017,101766705,104927926,17,30702134
2017,101767197,104928426,16,30702247
2017,101767215,104928441,18,30702249
2017,101768206,104929414,15,30702526
2017,101768857,104930068,3,30702692
2017,101769140,104930354,19,30702773
2017,101769730,104930928,20,30702952
2017,101770055,104931256,18,30703057
2017,101770687,104931894,21,30703279
2017,101771016,104932199,16,30703357
2017,101771413,104932584,19,30703532
2017,101774963,104936065,20,30704591
2017,101777174,104938219,1,30705272
2017,101777355,104938414,3,30705336
2017,101777376,104938428,24,30705343
2017,101777543,104938618,24,30705418
2017,101778659,104939657,16,30705816
2017,101778707,104939713,3,30705828
2017,101780221,104941265,3,30706257
2017,101780654,104941708,18,30706391
2017,101781473,104942515,3,30706642
2017,101784508,104945440,25,30707245
2017,101784513,104945441,25,30707251
2017,101784508,104945441,21,30707246
2017,101784513,104945440,21,30707249
2017,101787589,104948568,21,30708012
2017,101788016,104948982,21,30708120
2017,101789291,104950233,18,30708376
2017,101789291,104950229,18,30708372
2017,101789374,104950317,21,30708403
2017,101789781,104950727,16,30708513
2017,101789839,104950771,1,30708523
2017,101789839,104950775,16,30708522
2017,101789839,104950768,1,30708525
2017,101789887,104950830,3,30708541
2017,101755299,104916271,3,30698100
2017,101755367,104916327,9,30698134
2017,101755395,104916343,3,30698149
2017,101755717,104916690,13,30698242
2017,101756314,104917320,6,30698474
2017,101757106,104918092,18,30698803
2017,101757397,104918387,16,30698919
2017,101757400,104918387,5,30698921
2017,101757398,104918387,5,30698920
2017,101758132,104919138,21,30699199
2017,101759804,104920824,13,30699861
2017,101759841,104920855,1,30699872
2017,101760719,104921756,17,30700230
2017,101762057,104923155,16,30700726
2017,101762472,104923594,3,30700883
2017,101763134,104924230,24,30701083
2017,101765596,104926795,14,30701729
2017,101765907,104927104,18,30701794
2017,101765907,104927106,17,30701797
2017,101765909,104927104,5,30701798
2017,101765909,104927106,18,30701799
2017,101766881,104928099,16,30702183
2017,101789342,104950281,18,30708393
2017,101790997,104951909,3,30708817
2017,101791793,104952636,16,30709016
2017,101792285,104953096,18,30709168
2017,101792410,104953214,18,30709229
2017,101792525,104953347,18,30709276
2017,101792602,104953430,18,30709309
2017,101794397,104955232,18,30709830
2017,101794690,104955522,18,30709883
2017,101795366,104956199,13,30710027
2017,101755642,104916614,21,30698217
2017,101758210,104919216,15,30699237
2017,101760011,104921040,14,30699952
2017,101761125,104922193,5,30700369
2017,101761125,104922191,19,30700370
2017,101762441,104923564,1,30700868
2017,101762764,104923887,16,30700966
2017,101762768,104923887,16,30700968
2017,101763271,104924371,14,30701114
2017,101763662,104924758,5,30701255
2017,101763656,104924758,21,30701254
2017,103077309,106269104,18,31145707
2017,103077316,106269104,18,31145708
2017,101765910,104927110,19,30701800
2017,101766278,104927495,14,30701973
2017,101766661,104927883,22,30702118
2017,101766709,104927927,16,30702136
2017,101766928,104928152,16,30702194
2017,101767160,104928390,8,30702235
2017,101768980,104930192,1,30702729
2017,101769456,104930664,18,30702857
2017,101770139,104931336,1,30703084
2017,101771029,104932209,23,30703364
2017,101771601,104932766,19,30703593
2017,101772101,104933271,9,30703740
2017,101772525,104933709,18,30703876
2017,103080965,106272758,6,31146589
2017,101773245,104934354,21,30704061
2017,101773236,104934354,25,30704056
2017,101773245,104934349,25,30704062
2017,101773236,104934349,21,30704057
2017,101773559,104934677,3,30704190
2017,101777276,104938332,5,30705299
2017,101777652,104938716,3,30705470
2017,101778690,104939696,3,30705823
2017,101779066,104940101,16,30705935
2017,101780376,104941429,19,30706307
2017,103081052,106272838,18,31146620
2017,101781133,104942184,16,30706568
2017,101781206,104942255,9,30706584
2017,101781210,104942258,9,30706587
2017,101781210,104942255,9,30706586
2017,101781206,104942258,9,30706585
2017,101781833,104942880,1,30706688
2017,101781833,104942878,1,30706689
2017,101782176,104943207,16,30706755
2017,101782598,104943617,1,30706849
2017,101782598,104943620,1,30706852
2017,101782598,104943618,1,30706850
2017,101783449,104944446,1,30707031
2017,103081220,106273009,20,31146653
2017,103081279,106273076,16,31146672
2017,101787754,104948721,21,30708064
2017,101787769,104948735,1,30708069
2017,101787766,104948735,1,30708067
2017,101787774,104948735,1,30708070
2017,101788643,104949591,26,30708214
2017,101788923,104949877,3,30708277
2017,101791077,104951980,16,30708829
2017,101793232,104954084,15,30709513
2017,103082483,106274283,21,31146980
2017,103082520,106274320,9,31146984
2017,103082553,106274360,16,31146998
2017,103082675,106274473,1,31147040
2017,103082813,106274647,26,31147074
2017,103080941,106272736,1,31146583
2017,103081162,106272947,3,31146639
2017,103081436,106273232,21,31146715
2017,103081860,106273631,3,31146854
2017,103083242,106275022,18,31147234
2017,103083423,106275221,18,31147295
2017,103083504,106275289,5,31147310
2017,103083669,106275442,1,31147362
2017,103083790,106275552,18,31147389
2017,103083800,106275548,18,31147390
2017,103083848,106275616,18,31147412
2017,103084114,106275884,18,31147549
2017,103084153,106275878,19,31147570
2017,103084114,106275873,25,31147544
2017,103084153,106275884,25,31147574
2017,103084127,106275873,18,31147553
2017,103084127,106275884,19,31147559
2017,103084114,106275878,18,31147546
2017,103084153,106275873,18,31147566
2017,103084127,106275878,18,31147555
2017,103084273,106276041,1,31147636
2017,101774265,104935377,18,30704385
2017,101774270,104935377,18,30704387
2017,101774273,104935377,18,30704388
2017,101774268,104935377,18,30704386
2017,101774990,104936087,19,30704599
2017,101774994,104936087,19,30704602
2017,101775520,104936613,15,30704762
2017,102649225,105830740,5,31006574
2017,102649461,105830975,16,31006629
2017,104644504,107862539,21,31600216
2017,104650756,107868902,18,31601948
2017,104652475,107870667,1,31602456
2017,104652646,107870849,22,31602502
2017,104654960,107873252,20,31603243
2017,104654960,107873254,5,31603246
2017,104658582,107876944,18,31604383
2017,104658877,107877243,22,31604455
2017,104659032,107877402,18,31604512
2017,104625860,107843750,14,31593790
2017,104625860,107843744,14,31593791
2017,104628714,107846665,26,31594919
2017,104628999,107846953,3,31595032
2017,104629475,107847362,3,31595232
2017,104629820,107847780,21,31595352
2017,104630785,107848775,18,31595674
2017,104632191,107850142,6,31596141
2017,104632237,107850178,22,31596163
2017,104633346,107851315,18,31596594
2017,104633833,107851794,25,31596767
2017,104633833,107851789,13,31596768
2017,104633851,107851794,13,31596774
2017,104633851,107851789,25,31596770
2017,104634182,107852147,19,31596884
2017,104634585,107852588,16,31597066
2017,104635154,107853178,1,31597245
2017,104635154,107853184,1,31597242
2017,104635154,107853174,18,31597251
2017,104635154,107853186,1,31597248
2017,104635203,107853238,18,31597279
2017,104637572,107855665,18,31598008
2017,104639097,107857184,24,31598398
2017,104640805,107858880,18,31599005
2017,104643020,107861091,3,31599782
2017,104643070,107861143,18,31599797
2017,104643720,107861789,17,31599955
2017,104644429,107862481,3,31600187
2017,104645082,107863156,20,31600420
2017,104645168,107863230,3,31600452
2017,104645168,107863233,9,31600454
2017,104645680,107863772,26,31600584
2017,104645758,107863858,5,31600610
2017,104645746,107863858,5,31600608
2017,104646379,107864474,15,31600787
2017,104646467,107864560,1,31600821
2017,104646534,107864619,3,31600845
2017,104647072,107865107,16,31601012
2017,104647077,107865107,16,31601016
2017,104647072,107865109,25,31601010
2017,104647072,107865112,16,31601013
2017,104647043,107865107,1,31600996
2017,104647058,107865107,25,31601005
2017,104647058,107865100,1,31601004
2017,104647043,107865100,25,31600995
2017,104647058,107865109,16,31601007
2017,104647077,107865117,16,31601019
2017,104647043,107865109,1,31600998
2017,104647058,107865117,16,31601006
2017,104647072,107865117,16,31601014
2017,104647072,107865100,1,31601009
2017,104647077,107865112,25,31601018
2017,104647058,107865112,16,31601008
2017,104647077,107865100,1,31601015
2017,104647043,107865112,1,31601000
2017,104647043,107865117,1,31601002
2017,104647077,107865109,16,31601017
2017,104650704,107868848,24,31601932
2017,104657047,107875376,26,31603862
2017,104657902,107876239,18,31604149
2017,104659015,107877379,10,31604507
2017,104659063,107877437,18,31604522
2017,104659286,107877648,18,31604591
2017,104630802,107848783,17,31595688
2017,104630793,107848783,25,31595679
2017,104630802,107848779,25,31595692
2017,104630793,107848779,5,31595683
2017,104630928,107848912,26,31595742
2017,104634340,107852323,9,31596974
2017,104635101,107853128,16,31597223
2017,104635231,107853252,5,31597291
2017,104635230,107853254,5,31597288
2017,104635230,107853252,5,31597289
2017,104635231,107853254,5,31597290
2017,104640566,107858649,13,31598923
2017,104643152,107861225,17,31599826
2017,104643782,107861852,24,31599987
2017,104644153,107862206,21,31600097
2017,104644383,107862421,24,31600171
2017,104644381,107862421,24,31600169
2017,104644938,107862993,15,31600372
2017,104645140,107863213,3,31600440
2017,104646106,107864156,5,31600713
2017,104646085,107864156,5,31600705
2017,104646078,107864156,21,31600703
2017,104646099,107864156,5,31600708
2017,104646461,107864549,24,31600819
2017,104647989,107866110,21,31601222
2017,104649029,107867202,1,31601475
2017,104649828,107867981,18,31601691
2017,104651880,107870069,19,31602276
2017,104652020,107870224,1,31602318
2017,104652719,107870927,5,31602525
2017,104653626,107871848,17,31602829
2017,104653629,107871848,19,31602832
2017,104655287,107873573,1,31603351
2017,104655279,107873575,1,31603348
2017,104655279,107873573,25,31603346
2017,104655287,107873575,25,31603352
2017,104655932,107874248,3,31603515
2017,104656035,107874350,9,31603538
2017,104656035,107874345,9,31603539
2017,104656035,107874347,9,31603537
2017,104656373,107874694,21,31603669
2017,104657172,107875502,17,31603903
2017,104657311,107875647,16,31603946
2017,104657895,107876231,18,31604145
2017,104659048,107877416,18,31604517
2017,104659320,107877679,18,31604600
2017,104660463,107878823,16,31604953
2017,106305933,109541223,18,32101784
2017,106306245,109541509,21,32101886
2017,106306272,109541541,15,32101893
2017,106307444,109542666,1,32102164
2017,104614909,107832882,18,31590875
2017,104616503,107834464,16,31591317
2017,106309037,109544151,5,32102488
2017,104617730,107835672,3,31591672
2017,104620390,107838336,7,31592455
2017,106309233,109544367,3,32102541
2017,106309474,109544633,16,32102627
2017,106310055,109545219,3,32102817
2017,104622834,107840740,26,31593089
2017,104625697,107843584,18,31593736
2017,104626033,107843921,20,31593855
2017,104626033,107843923,5,31593853
2017,104626306,107844207,18,31593980
2017,104626758,107844692,18,31594180
2017,106311374,109546564,3,32103140
2017,104628375,107846321,3,31594742
2017,104628804,107846753,1,31594956
2017,104633337,107851297,16,31596583
2017,106312697,109547954,16,32103513
2017,104634119,107852077,1,31596873
2017,104634592,107852586,25,31597067
2017,104634603,107852586,21,31597070
2017,104634603,107852581,25,31597071
2017,104634592,107852581,21,31597068
2017,104635437,107853459,18,31597350
2017,104635437,107853462,1,31597351
2017,104635429,107853462,1,31597348
2017,104635429,107853459,1,31597347
2017,104635540,107853566,3,31597375
2017,104635893,107853917,3,31597523
2017,104638667,107856773,24,31598271
2017,104641767,107859850,7,31599439
2017,104641824,107859907,16,31599465
2017,104642386,107860453,16,31599589
2017,104642971,107861040,1,31599763
2017,104642972,107861040,1,31599764
2017,104643233,107861308,21,31599848
2017,104643735,107861802,17,31599963
2017,104643741,107861803,20,31599975
2017,104643741,107861802,25,31599970
2017,104643735,107861801,25,31599964
2017,104643735,107861803,21,31599968
2017,104643741,107861801,5,31599972
2017,104643784,107861854,18,31599988
2017,104643847,107861923,19,31600004
2017,104644500,107862550,19,31600215
2017,106314653,109549898,18,32104061
2017,104649413,107867542,3,31601583
2017,104649797,107867937,16,31601678
2017,104649797,107867935,16,31601679
2017,104650068,107868214,16,31601759
2017,104650112,107868267,18,31601781
2017,104650595,107868745,16,31601909
2017,104651961,107870163,16,31602297
2017,104652695,107870903,13,31602518
2017,104652943,107871142,16,31602588
2017,104653141,107871360,24,31602676
2017,104655082,107873374,20,31603283
2017,104655439,107873752,9,31603386
2017,106317958,109553238,26,32105032
2017,104656902,107875232,3,31603818
2017,104656926,107875264,21,31603821
2017,104658288,107876610,14,31604267
2017,104658779,107877138,18,31604429
2017,104658779,107877137,18,31604428
2017,104659161,107877514,3,31604558
2017,104660032,107878397,1,31604838
2017,104660042,107878397,1,31604845
2017,104660443,107878801,3,31604950
2017,106316710,109551977,16,32104714
2017,104615773,107833752,21,31591123
2017,104616122,107834076,15,31591210
2017,104617167,107835111,24,31591499
2017,104617234,107835173,9,31591515
2017,104619739,107837684,21,31592251
2017,104620004,107837946,18,31592335
2017,104620681,107838616,16,31592491
2017,104623848,107841755,26,31593332
2017,104625842,107843737,13,31593787
2017,104626806,107844733,1,31594212
2017,104626800,107844731,25,31594207
2017,104626800,107844733,9,31594206
2017,104626806,107844731,1,31594213
2017,104629807,107847767,3,31595349
2017,104631000,107848980,9,31595767
2017,104631745,107849717,1,31595995
2017,104631754,107849717,1,31596002
2017,104631800,107849761,16,31596010
2017,104631800,107849753,16,31596015
2017,104631800,107849762,16,31596016
2017,104631908,107849864,3,31596034
2017,104632779,107850749,17,31596322
2017,104633231,107851181,16,31596495
2017,104633318,107851268,10,31596567
2017,104634231,107852214,21,31596914
2017,104634319,107852108,18,31596965
2017,104634319,107852105,16,31596963
2017,104635413,107853447,26,31597344
2017,104635651,107853666,9,31597391
2017,104635807,107853822,24,31597473
2017,104638431,107856532,16,31598211
2017,104638687,107856791,16,31598276
2017,104643348,107861416,1,31599869
2017,104643791,107861855,18,31599990
2017,104644083,107862139,18,31600072
