"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2017,100275357,94861369,6,,
2017,100275697,94861701,7,,
2017,100275766,94861761,7,,
2017,100276450,94862517,7,,
2017,100276654,94862745,1,,
2017,100276757,94862844,6,,
2017,100277173,94863318,1,,
2017,100277174,94863318,6,,
2017,100277203,94863351,7,,
2017,100277499,94863632,7,,
2017,100277681,94863831,7,,
2017,100278075,94864269,1,,
2017,100278126,94864329,7,,
2017,100278163,94864364,7,,
2017,100278678,94864930,1,,
2017,100278802,94865069,6,,
2017,100279253,94865593,7,,
2017,100279248,94865593,1,,
2017,100279285,94865650,6,,
2017,100279412,94865817,1,,
2017,100279496,94865900,5,,1
2017,100279502,94865900,7,1,
2017,100279582,94865983,1,,
2017,100279606,94866014,4,,
2017,100279700,94866095,7,,
2017,100280313,94866780,6,,
2017,100280543,94867036,7,,
2017,100280736,94867240,6,,
2017,100280889,94867408,6,,
2017,100281214,94867727,7,,
2017,100281234,94867746,4,,
2017,100281258,94867769,4,,
2017,100909239,95550416,6,,
2017,100909684,95550841,7,,
2017,100909760,95550924,7,,
2017,100909890,95551105,1,,
2017,100909906,95551105,5,,
2017,100909911,95551105,7,,
2017,100909959,95551162,6,,
2017,98603351,93005541,4,,
2017,98603404,93005607,7,1,
2017,98603401,93005607,5,,1
2017,98603452,93005650,7,,
2017,98603492,93005688,7,,
2017,98603588,93005786,6,,
2017,98603645,93005846,7,,
2017,98603661,93005862,6,,
2017,98603788,93005997,7,,
2017,98603813,93006026,6,,
2017,98604105,93006293,5,,
2017,98604110,93006293,7,,
2017,98604159,93006326,1,,
2017,98604462,93006634,7,,
2017,98604555,93006723,7,1,
2017,98604549,93006723,5,,1
2017,98604692,93006883,7,,
2017,98604828,93007051,1,,
2017,98605014,93007270,4,,
2017,98605036,93007293,7,,
2017,98605050,93007308,6,,
2017,98605621,93007912,7,,
2017,98605631,93007924,7,,
2017,98605827,93008139,7,,
2017,98606065,93008419,4,,
2017,98606088,93008446,7,,
2017,98606142,93008504,6,,
2017,98606878,93009383,6,,
2017,98607210,93009771,4,,
2017,98607655,93010292,7,,
2017,98607685,93010320,7,,
2017,98607815,93010477,7,,
2017,98607904,93010587,6,,
2017,98607940,93010632,7,1,
2017,98607968,93010656,4,,
2017,98608049,93010748,7,,
2017,98608061,93010763,7,,
2017,98608154,93010846,3,,
2017,98608352,93011047,7,,
2017,98608441,93011140,7,,
2017,98608488,93011196,4,,
2017,98608607,93011335,7,,
2017,98608633,93011372,4,,
2017,98608713,93011449,6,,
2017,98608834,93011574,7,,
2017,98608847,93011588,4,,
2017,98608886,93011641,7,,
2017,98609113,93011861,7,,
2017,98609191,93011944,5,,
2017,98609201,93011944,6,,
2017,98609582,93012339,7,,
2017,98609852,93012618,4,,
2017,98609897,93012674,7,,
2017,98610066,93012848,6,,
2017,98635423,93039635,5,,1
2017,98635427,93039635,7,1,
2017,98636010,93040207,7,1,
2017,98636047,93040241,7,,
2017,98636120,93040312,7,,
2017,98636380,93040597,6,,
2017,98636583,93040809,7,,
2017,98636794,93041011,6,,
2017,98636898,93041119,6,,
2017,98636968,93041183,6,,
2017,99320048,93812610,7,,
2017,99320219,93812795,7,,
2017,99320542,93813149,7,,
2017,99320755,93813423,1,,
2017,99320812,93813475,7,,
2017,99321035,93813699,7,,
2017,99321031,93813699,4,,
2017,99321114,93813775,5,,
2017,99321117,93813775,7,,
2017,99321126,93813779,7,,
2017,99321124,93813779,4,,
2017,99321443,93814054,5,,1
2017,99321447,93814054,7,1,
2017,99321512,93814114,7,,
2017,99321729,93814342,7,,
2017,99321975,93814587,7,,
2017,99322714,93815363,6,,
2017,99323231,93815929,4,,
2017,99323246,93815949,5,,
2017,99323291,93816003,4,,
2017,99323339,93816067,4,,
2017,99324054,93816837,4,,
2017,99324320,93817139,5,,
2017,99324327,93817139,7,,
2017,99324454,93817264,5,,
2017,99324463,93817264,7,,
2017,99324684,93817505,4,,
2017,99325245,93818133,4,,
2017,99325420,93818319,5,,
2017,99325425,93818319,7,,
2017,99325843,93818775,7,1,
2017,99325837,93818775,5,,1
2017,99325968,93818904,6,,
2017,99326039,93818969,6,,
2017,99326071,93819002,6,,
2017,102624674,97408586,7,,
2017,102625241,97409249,7,1,
2017,102625526,97409544,7,,
2017,102625564,97409582,7,,
2017,102625561,97409582,4,,
2017,102625572,97409591,7,,
2017,102626035,97410071,7,,
2017,102626031,97410068,6,,
2017,102626020,97410068,1,,
2017,102626083,97410125,5,,1
2017,102626088,97410125,7,1,
2017,102626317,97410361,6,,
2017,102626905,97410935,4,,
2017,102626922,97410935,7,,
2017,102627130,97411148,7,1,
2017,98228342,92591916,7,,
2017,98228421,92592014,5,,
2017,98228424,92592014,7,,
2017,98228744,92592364,7,,
2017,98228820,92592433,7,,
2017,98228886,92592499,6,,
2017,98229172,92592788,7,,
2017,98229276,92592902,1,,
2017,98229526,92593155,4,,
2017,98229592,92593218,1,,
2017,98230095,92593720,4,,
2017,98230269,92593899,5,,1
2017,98230270,92593899,7,1,
2017,98231140,92594779,7,,
2017,98231358,92595008,7,,
2017,98231395,92595058,6,,
2017,98231487,92595141,4,,
2017,98231692,92595375,1,,
2017,98231753,92595432,7,,
2017,98231785,92595470,7,1,
2017,98231830,92595509,7,,
2017,98231824,92595509,5,,
2017,98231928,92595618,4,,
2017,98231987,92595691,7,,
2017,98232130,92595860,7,,
2017,98232221,92595960,4,,
2017,98232601,92596399,4,,
2017,98232860,92596739,1,,
2017,98235082,92599102,7,,
2017,102636244,97420948,7,,
2017,102636274,97420974,5,,
2017,102636269,97420974,1,,
2017,102636279,97420974,7,1,
2017,102636370,97421066,6,,
2017,102639287,97424434,6,,
2017,103233775,98080352,1,,
2017,103233834,98080425,7,,
2017,103234324,98080976,4,,
2017,103235139,98081861,7,,
2017,103235234,98081956,7,,
2017,103235274,98081997,7,,
2017,103235304,98082035,7,,
2017,103236269,98083080,7,,
2017,103236303,98083118,7,,
2017,103238097,98085079,7,,
2017,103238266,98085280,4,,
2017,103238752,98085848,7,,
2017,103238778,98085874,7,,
2017,103573470,98461992,7,,
2017,106169024,101341324,6,,
2017,103582421,98471646,1,,
2017,106174396,101336715,7,,
2017,103586765,98476345,7,,
2017,103249414,98097881,5,,1
2017,103249426,98097881,7,1,
2017,103249491,98097929,7,1,
2017,103249485,98097929,5,,1
2017,103253578,98102429,7,1,
2017,102611478,97394898,7,,
2017,102611674,97395094,1,,
2017,102611676,97395094,7,,
2017,102612618,97395999,4,,
2017,102614438,97397869,7,,
2017,102614638,97398078,6,,
2017,102614827,97398263,4,,
2017,102614873,97398314,4,,
2017,102615879,97399365,6,,
2017,102615957,97399444,7,,
2017,102616580,97400090,7,,
2017,102616691,97400201,7,,
2017,102616918,97400435,6,,
2017,102617047,97400571,7,,
2017,102617202,97400729,7,,
2017,102617272,97400795,7,,
2017,102617595,97401142,7,,
2017,102256345,97006591,7,,
2017,102256356,97006604,1,,
2017,102256495,97006764,6,,
2017,102256573,97006864,7,,
2017,102256935,97007281,5,,1
2017,102256940,97007281,7,1,
2017,102256967,97007329,5,,
2017,102256976,97007329,6,,
2017,102256980,97007329,7,,
2017,102257227,97007582,7,1,
2017,102257225,97007582,5,,1
2017,102257337,97007699,4,,
2017,102257390,97007755,7,,
2017,102257402,97007770,7,,
2017,102257458,97007844,7,,
2017,102257492,97007880,4,,
2017,102257610,97008020,8,,
2017,102258524,97009009,6,,
2017,102258972,97009519,6,,
2017,102259058,97009615,6,,
2017,102259328,97009908,7,,
2017,102259454,97010034,6,,
2017,102259450,97010034,1,,
2017,102259510,97010096,5,,1
2017,102259513,97010096,7,1,
2017,102259603,97010191,7,,
2017,102259597,97010191,5,,
2017,102259631,97010222,5,,
2017,102259634,97010222,7,,
2017,102260095,97010715,7,,
2017,102260122,97010743,7,,
2017,102260189,97010832,7,,
2017,102260181,97010832,5,,
2017,102260223,97010882,7,,
2017,102260241,97010917,7,,
2017,102260352,97011060,6,,
2017,102260430,97011138,7,,
2017,102260745,97011498,7,,
2017,102260855,97011626,6,,
2017,102260876,97011649,7,,
2017,102261003,97011796,7,,
2017,102261040,97011833,4,,
2017,102261046,97011833,7,,
2017,102261106,97011891,4,,
2017,102261114,97011900,7,1,
2017,102261112,97011900,5,,1
2017,102261155,97011938,4,,
2017,102261162,97011947,7,,
2017,102261170,97011954,6,,
2017,102261260,97012046,7,,
2017,102261270,97012057,7,1,
2017,102261263,97012057,5,,1
2017,102261416,97012206,7,,
2017,102261467,97012260,7,,
2017,102261491,97012284,7,,
2017,102261526,97012314,4,,
2017,102261531,97012314,7,,
2017,102261587,97012365,4,,
2017,102261667,97012446,7,,
2017,102261700,97012481,1,,
2017,102261703,97012481,4,,
2017,102262634,97013484,6,,
2017,102262756,97013632,7,1,
2017,102262780,97013653,6,,
2017,102262920,97013802,6,,
2017,102263106,97014005,6,,
2017,102263714,97014555,6,,
2017,102264017,97014892,7,,
2017,102264144,97015034,7,1,
2017,102264166,97015053,6,,
2017,102264679,97015571,6,,
2017,102265164,97016090,7,,
2017,102265334,97016261,6,,
2017,102265342,97016269,5,,1
2017,102265346,97016269,7,1,
2017,102265398,97016319,7,,
2017,102265812,97016736,1,,
2017,102265814,97016736,7,,
2017,102266305,97017236,7,,
2017,102266719,97017649,6,,
2017,102266823,97017775,7,,
2017,102267043,97017991,7,1,
2017,102267110,97018056,7,,
2017,102267104,97018056,4,,
2017,102267459,97018449,7,,
2017,102267531,97018519,7,,
2017,102267990,97018970,7,,
2017,102268031,97019015,1,,
2017,102268166,97019152,7,,
2017,102268184,97019172,6,,
2017,102268345,97019340,1,,
2017,102268574,97019573,7,,
2017,102268791,97019802,6,,
2017,102601864,97385066,7,,
2017,102601662,97384880,4,,
2017,102601676,97384880,7,,
2017,102601964,97385173,7,,
2017,102602228,97385450,7,,
2017,102602300,97385533,6,,
2017,102602344,97385584,4,,
2017,102602532,97385780,7,,
2017,102602698,97385947,7,,
2017,102602773,97386027,7,,
2017,102602856,97386118,6,,
2017,102603230,97386543,5,,1
2017,102603237,97386543,7,1,
2017,102603268,97386579,6,,
2017,102603738,97387072,6,,
2017,102605706,97388999,4,,
2017,102598256,97381260,7,,
2017,102598577,97381561,7,,
2017,102598588,97381576,4,,
2017,102598785,97381789,7,,
2017,102599239,97382285,6,,
2017,102599379,97382454,7,,
2017,102599553,97382626,7,,
2017,102599624,97382704,7,,
2017,102600110,97383235,6,,
2017,102600647,97383785,7,,
2017,102600645,97383785,5,,
2017,102600876,97384035,6,,
2017,102601111,97384291,6,,
2017,102601257,97384455,4,,
2017,102601410,97384609,6,,
2017,102601503,97384708,7,,
2017,102601723,97384917,6,,
2017,102601774,97384970,6,,
2017,102602198,97385412,6,,
2017,102602707,97385956,5,,
2017,102602709,97385956,7,,
2017,102602789,97386042,7,,
2017,102602973,97386242,7,,
2017,102603108,97386395,1,,
2017,102603135,97386431,7,,
2017,102603246,97386555,7,,
2017,102603692,97387026,7,,
2017,102605552,97388826,7,,
2017,102606154,97389459,7,,
2017,102606368,97389659,7,,
2017,102606362,97389659,5,,
2017,102609513,97392897,7,,
2017,102613415,97396822,6,,
2017,102613598,97397001,7,,
2017,102613759,97397168,7,1,
2017,102613756,97397168,5,,1
2017,102614395,97397823,7,,
2017,102614777,97398215,4,,
2017,102614851,97398288,4,,
2017,102614865,97398310,6,,
2017,102615087,97398529,1,,
2017,102615887,97399377,6,,
2017,102620631,97404242,7,,
2017,102621667,97405389,7,,
2017,102621663,97405389,5,,
2017,102621694,97405414,7,,
2017,102622475,97406269,7,,
2017,102622800,97406598,6,,
2017,102622794,97406598,1,,
2017,102624129,97407957,7,,
2017,102625018,97408994,4,,
2017,102625282,97409297,7,,
2017,102625548,97409558,7,,
2017,102625540,97409558,1,,
2017,102626351,97410541,5,,1
2017,102626506,97410541,7,1,
2017,102626553,97410585,6,,
2017,102627032,97411046,7,,
2017,102627203,97411221,1,,
2017,102627294,97411304,7,,
2017,102628482,97412533,1,,
2017,102628494,97412533,3,,
2017,102628559,97412606,7,,
2017,102628719,97412770,7,,
2017,102628819,97412867,7,,
2017,102628885,97412927,7,,
2017,102628942,97412991,7,,
2017,102628976,97413026,7,,
2017,102629766,97413794,4,,
2017,102630152,97414205,7,,
2017,102630165,97414222,7,,
2017,102630551,97414642,7,,
2017,102630901,97415010,1,,
2017,102632393,97416595,4,,
2017,102632741,97416989,5,,
2017,102632743,97416989,7,,
2017,102633198,97417471,7,,
2017,102633422,97417727,7,,
2017,102634793,97419254,7,,
2017,102634894,97419370,4,,
2017,102635975,97420672,6,,
2017,102636053,97420772,5,,1
2017,102636069,97420772,7,1,
2017,102636989,97421719,7,,
2017,102637030,97421765,7,,
2017,102637028,97421765,5,,
2017,102637740,97422568,7,,
2017,102637737,97422568,4,,
2017,102638248,97423198,7,,
2017,102638356,97423332,7,,
2017,102638378,97423375,7,,
2017,102638612,97423661,7,,
2017,102639097,97424222,7,,
2017,102639286,97424433,6,,
2017,101515773,96209168,6,,
2017,101515885,96209298,7,,
2017,101515981,96209446,7,,
2017,101516012,96209487,7,,
2017,101516407,96209898,7,,
2017,101516400,96209898,5,,
2017,101516421,96209921,5,,
2017,101516431,96209921,7,,
2017,101517241,96210742,7,,
2017,101517327,96210844,7,1,
2017,101517318,96210844,5,,1
2017,101517505,96211028,1,,
2017,101517516,96211028,3,,
2017,101518005,96211570,7,,
2017,101518104,96211673,7,,
2017,101518140,96211711,7,,
2017,101518186,96211764,4,,
2017,101518241,96211816,7,,
2017,101518822,96212362,4,,
2017,101518906,96212462,7,,
2017,101519131,96212726,7,,
2017,101519189,96212784,7,,
2017,101519711,96213399,7,,
2017,101519791,96213496,6,,
2017,101519978,96213709,4,,
2017,101520329,96214085,7,,
2017,101520781,96214545,7,,
2017,101520862,96214629,7,,
2017,101520894,96214668,7,,
2017,101524812,96218942,7,,
2017,101524827,96218961,6,,
2017,101525281,96219533,6,,
2017,101525425,96219705,7,,
2017,101526053,96220423,7,,
2017,101526286,96220698,7,,
2017,101526377,96220794,7,,
2017,101527517,96222213,7,,
2017,101527685,96222386,7,,
2017,101528250,96223028,1,,
2017,101528360,96223165,6,,
2017,101528356,96223165,1,,
2017,101528582,96223433,7,,
2017,101528855,96223765,7,,
2017,101529487,96224526,7,1,
2017,101529513,96224553,7,,
2017,101529583,96224625,7,,
2017,101529831,96224927,7,,
2017,101530265,96225382,4,,
2017,101530302,96225419,4,,
2017,101530442,96225573,7,,
2017,101530666,96225810,7,,
2017,101531576,96226739,6,,
2017,101531669,96226823,1,,
2017,101532156,96227324,7,1,
2017,101532296,96227477,4,,
2017,101532400,96227590,4,,
2017,101532728,96227938,7,,
2017,101532893,96228099,7,,
2017,101532925,96228138,7,,
2017,101533123,96228355,7,,
2017,101533456,96228721,7,,
2017,101533620,96228894,7,,
2017,101533705,96228983,7,,
2017,101533711,96229003,7,,
2017,101533769,96229057,4,,
2017,101533851,96229137,1,,
2017,101538091,96233622,7,,
2017,101539397,96235044,6,,
2017,101539643,96235314,1,,
2017,101539649,96235314,6,,
2017,101539776,96235454,6,,
2017,101540319,96236055,4,,
2017,101540668,96236442,7,,
2017,101540888,96236655,7,,
2017,101541392,96237187,7,,
2017,101541460,96237259,7,,
2017,101541493,96237297,7,,
2017,101541501,96237306,7,,
2017,101542016,96237855,7,,
2017,101542089,96237932,4,,
2017,101542095,96237932,7,,
2017,101542135,96238008,7,,
2017,101542216,96238086,7,,
2017,101542295,96238155,6,,
2017,101543165,96239034,3,,
2017,101543170,96239034,6,,
2017,101544282,96240190,7,,
2017,101544662,96240581,7,,
2017,101544717,96240647,7,1,
2017,101545894,96241869,7,,
2017,101546051,96242033,6,,
2017,101546471,96242485,6,,
2017,101546582,96242598,7,,
2017,101547149,96243198,4,,
2017,101547248,96243301,7,,
2017,101547326,96243385,7,,
2017,101547963,96244052,5,,
2017,101547965,96244052,7,,
2017,101548417,96244497,7,,
2017,101548426,96244533,7,,
2017,101548786,96244863,7,,
2017,101548957,96245043,1,,
2017,101549035,96245119,7,,
2017,101549336,96245433,5,,
2017,101549340,96245433,7,,
2017,101549380,96245466,4,,
2017,101549566,96245647,3,,
2017,101549928,96246015,6,,
2017,101550058,96246142,6,,
2017,101550138,96246217,6,,
2017,101550395,96246464,5,,
2017,101550742,96246805,7,,
2017,101551112,96247206,7,,
2017,101552401,96248527,6,,
2017,101552571,96248688,6,,
2017,101552726,96248846,7,,
2017,101552720,96248846,6,,
2017,101552712,96248846,5,,
2017,101554237,96250409,5,,
2017,101554242,96250409,7,,
2017,101554747,96250905,6,,
2017,102270295,97021409,4,,
2017,102270312,97021429,7,1,
2017,102270310,97021429,5,,1
2017,102270324,97021438,7,1,
2017,102270314,97021438,5,,1
2017,102270494,97021607,7,1,
2017,102270769,97021913,4,,
2017,102270868,97022013,6,,
2017,102272035,97023212,7,,
2017,102272122,97023301,7,,
2017,102272173,97023352,7,,
2017,102272197,97023378,7,,
2017,102272252,97023439,5,,
2017,102272256,97023439,7,,
2017,102272627,97023800,7,,
2017,102273247,97024510,3,,
2017,102273436,97024700,7,,
2017,102273446,97024709,7,,
2017,102273687,97024962,4,,
2017,102273715,97024983,7,,
2017,102273787,97025043,6,,
2017,102273935,97025188,7,,
2017,102274324,97025593,7,,
2017,102274404,97025680,1,,
2017,102274442,97025734,7,,
2017,102274622,97025912,4,,
2017,102275103,97026357,1,,
2017,102275105,97026357,7,,
2017,102275634,97026871,7,,
2017,102275669,97026898,7,,
2017,102275658,97026898,5,,
2017,102275893,97027110,6,,
2017,102276022,97027226,7,,
2017,102276389,97027564,7,,
2017,102276488,97027658,7,1,
2017,102276523,97027696,7,,
2017,102276579,97027754,7,,
2017,102276961,97028129,7,,
2017,102276972,97028145,5,,1
2017,102276975,97028145,7,1,
2017,102277138,97028322,7,,
2017,102277402,97028588,3,,
2017,102277563,97028754,7,,
2017,102277858,97029067,7,,
2017,102277898,97029113,7,,
2017,102277926,97029157,7,,
2017,102277942,97029180,7,,
2017,102278098,97029366,7,,
2017,102278135,97029399,7,,
2017,102278993,97030292,7,,
2017,102279177,97030487,7,,
2017,102279216,97030525,6,,
2017,102279408,97030723,7,,
2017,102279432,97030749,7,,
2017,102279513,97030853,5,,
2017,102279519,97030853,7,,
2017,102279633,97030990,6,,
2017,102280013,97031413,4,,
2017,102280031,97031431,7,,
2017,102280022,97031431,5,,
2017,102280073,97031471,7,,
2017,102280125,97031532,7,,
2017,102280148,97031565,7,,
2017,102280215,97031638,7,,
2017,102280240,97031665,1,,
2017,102280655,97032088,7,,
2017,102280654,97032088,5,,
2017,102281094,97032510,7,,
2017,102281110,97032554,6,,
2017,102281693,97033146,6,,
2017,102281743,97033194,7,,
2017,102282256,97033720,6,,
2017,102282521,97033987,6,,
2017,102282583,97034046,7,,
2017,102283430,97034979,7,,
2017,102283543,97035082,7,,
2017,102283830,97035397,7,,
2017,102284213,97035761,7,,
2017,102284652,97036204,6,,
2017,102284757,97036313,6,,
2017,102285659,97037216,3,,
2017,102285676,97037216,6,,
2017,101516019,96209493,4,,
2017,101516177,96209672,7,,
2017,101516314,96209804,4,,
2017,101516408,96209901,7,,
2017,101516426,96209923,6,,
2017,101516492,96209985,6,,
2017,101516778,96210254,7,1,
2017,101516799,96210273,7,,
2017,101517388,96210909,4,,
2017,101517457,96210973,6,,
2017,101518225,96211803,7,,
2017,101518817,96212361,7,,
2017,101518909,96212468,7,,
2017,101518939,96212502,7,1,
2017,101519146,96212733,6,,
2017,101519569,96213222,7,1,
2017,101519710,96213396,7,,
2017,101519867,96213579,6,,
2017,101519902,96213622,4,,
2017,101519946,96213675,6,,
2017,101520305,96214065,7,,
2017,101520370,96214133,7,,
2017,101520406,96214162,6,,
2017,101520410,96214168,7,1,
2017,101520425,96214182,6,,
2017,101520511,96214256,7,,
2017,101520507,96214256,4,,
2017,101520502,96214256,1,,
2017,102637820,97422654,4,,
2017,102638335,97423309,7,,
2017,102638332,97423309,6,,
2017,102639128,97424255,7,1,
2017,102639126,97424255,5,,1
2017,102639289,97424438,6,,
2017,102639314,97424639,6,,
2017,103566036,98454240,7,1,
2017,103566487,98454703,7,,
2017,103567322,98455542,6,,
2017,103570761,98459149,7,,
2017,101516031,96209503,6,,
2017,101516179,96209665,7,,
2017,101516863,96210337,5,,
2017,101516937,96210407,6,,
2017,101517329,96210843,4,,
2017,101517450,96210964,7,1,
2017,101517506,96211021,7,,
2017,101517526,96211039,4,,
2017,101517550,96211073,7,,
2017,101518141,96211710,7,,
2017,101518318,96211884,7,,
2017,101518401,96211955,3,,
2017,105085849,100155525,7,,
2017,106167867,101330221,7,,
2017,106173029,101324991,4,,
2017,103575947,98464731,7,,
2017,103576895,98465787,7,,
2017,103583129,98472417,5,,
2017,103583135,98472417,7,,
2017,103587156,98476752,7,,
2017,106167435,101324488,4,,
2017,106163327,101330362,7,,
2017,102636292,97420984,7,,
2017,102636327,97421028,7,,
2017,102636538,97421250,8,,
2017,102636904,97421641,5,,1
2017,102636908,97421641,7,1,
2017,102636994,97421730,5,,1
2017,102636998,97421730,7,1,
2017,102637496,97422295,6,,
2017,102637771,97422601,7,,
2017,102637834,97422680,7,,
2017,102638250,97423201,7,,
2017,106180090,101342079,6,,
2017,106181818,101343739,6,,
2017,105081912,100146213,7,,
2017,105077970,100147210,7,,
2017,106172960,101324902,7,,
2017,105084139,100153560,6,,
2017,105090903,100156017,3,,
2017,99886307,94460530,7,,
2017,99886450,94460698,7,,
2017,99886538,94460801,5,,1
2017,99886540,94460801,7,1,
2017,99886722,94461009,6,,
2017,99886900,94461200,6,,
2017,98603399,93005603,3,,
2017,98603402,93005603,7,,
2017,98603442,93005646,5,,
2017,98603449,93005646,7,,
2017,98603580,93005775,6,,
2017,98603763,93005976,6,,
2017,98603832,93006041,7,,
2017,98603925,93006136,4,,
2017,98603933,93006136,7,,
2017,98604064,93006251,7,,
2017,98604062,93006251,5,,
2017,98604144,93006317,6,,
2017,98604522,93006698,7,,
2017,98604691,93006886,7,,
2017,98604954,93007206,7,,
2017,98604978,93007230,7,,
2017,98604995,93007246,7,,
2017,98604999,93007255,7,,
2017,98605023,93007286,5,,1
2017,98605030,93007286,7,1,
2017,98605269,93007534,7,,
2017,98605581,93007866,3,,
2017,98605671,93007995,4,,
2017,98606175,93008550,7,,
2017,98606192,93008571,7,,
2017,98606246,93008622,6,,
2017,98606770,93009264,7,,
2017,98606922,93009449,6,,
2017,98607007,93009530,4,,
2017,98607039,93009572,7,,
2017,98607309,93009909,1,,
2017,98607648,93010283,7,,
2017,98607673,93010305,7,1,
2017,96745946,90966086,6,,
2017,96746524,90966699,4,,
2017,96746859,90967062,8,,
2017,96747019,90967238,3,,
2017,97814396,92136757,6,,
2017,96750291,90970553,7,,
2017,96750326,90970591,7,,
2017,97814460,92136828,6,,
2017,96750343,90970612,5,,
2017,96750347,90970612,7,,
2017,97814514,92136885,7,,
2017,97814716,92137102,7,,
2017,97814815,92137206,7,,
2017,97814825,92137216,7,,
2017,96751023,90971341,6,,
2017,97815093,92137505,7,,
2017,96751091,90971426,7,,
2017,97815120,92137536,6,,
2017,97815123,92137536,7,,
2017,96751194,90971553,7,,
2017,97815153,92137575,7,,
2017,96751321,90971685,7,,
2017,97815185,92137621,4,,
2017,96751423,90971800,4,,
2017,97815206,92137646,5,,
2017,97815209,92137646,7,,
2017,97815540,92137980,7,,
2017,97815713,92138157,7,,
2017,99624701,94162428,7,,
2017,99624747,94162467,7,,
2017,99624942,94162681,8,,
2017,99625213,94162948,6,,
2017,99625531,94163262,7,,
2017,99625827,94163520,1,,
2017,99625900,94163589,4,,
2017,99626437,94164122,7,,
2017,99626581,94164264,6,,
2017,99626610,94164302,7,,
2017,99626848,94164572,4,,
2017,99626947,94164685,6,,
2017,99627171,94164912,7,,
2017,99627703,94165476,4,,
2017,99627747,94165527,7,,
2017,99627987,94165801,5,,1
2017,99627992,94165801,7,1,
2017,99628340,94166126,7,,
2017,99628404,94166190,1,,
2017,99628591,94166406,3,,
2017,99628633,94166449,7,,
2017,99628965,94166812,7,,
2017,99629029,94166885,7,,
2017,99629045,94166898,6,,
2017,99629194,94167043,6,,
2017,99629325,94167193,7,,
2017,99629350,94167218,7,,
2017,99629472,94167334,4,,
2017,99629501,94167359,7,,
2017,99629485,94167359,5,,
2017,99629634,94167489,7,,
2017,99629695,94167543,7,1,
2017,99629687,94167543,5,,1
2017,99630310,94168120,7,,
2017,99630372,94168183,7,,
2017,99630444,94168262,7,,
2017,99630528,94168350,7,,
2017,99630775,94168598,7,,
2017,99630943,94168751,8,,
2017,99631035,94168846,7,,
2017,99631140,94168943,6,,
2017,99631439,94169239,7,1,
2017,99631630,94169462,4,,
2017,99632877,94170741,7,,
2017,99632944,94170812,1,,
2017,99632956,94170812,7,,
2017,99633111,94170946,1,,
2017,99633188,94171025,6,,
2017,99633431,94171257,6,,
2017,99633592,94171421,4,,
2017,99633756,94171569,4,,
2017,99634226,94172077,1,,
2017,99634280,94172139,7,,
2017,99634599,94172478,7,,
2017,99634659,94172541,4,,
2017,99635037,94172951,4,,
2017,99635449,94173382,7,,
2017,99635794,94173777,7,,
2017,99636053,94174058,6,,
2017,99636516,94174543,7,,
2017,99636927,94174931,7,,
2017,99637006,94175004,7,,
2017,99637003,94175004,5,,
2017,99637490,94175457,7,1,
2017,99638010,94176007,7,,
2017,99639097,94177116,7,,
2017,99639089,94177116,1,,
2017,99640582,94178705,7,1,
2017,99641042,94179241,7,,
2017,99641180,94179350,4,,
2017,99641251,94179426,7,,
2017,99641241,94179426,5,,
2017,99641537,94179702,7,,
2017,99641553,94179713,7,,
2017,99641770,94179950,6,,
2017,99641800,94179980,7,1,
2017,99641885,94180077,1,,
2017,99641955,94180144,4,,
2017,99642328,94180510,7,,
2017,99642494,94180655,7,,
2017,99642767,94180931,7,,
2017,99643448,94181640,4,,
2017,99643480,94181676,1,,
2017,99643484,94181676,4,,
2017,99643606,94181795,4,,
2017,99643875,94182015,7,,
2017,96786512,91009194,6,,
2017,96786702,91009397,7,,
2017,99300920,93792021,4,,
2017,99300983,93792091,7,,
2017,99301172,93792291,7,,
2017,99301313,93792461,4,,
2017,99301315,93792465,7,,
2017,99301364,93792521,5,,
2017,99301370,93792521,7,,
2017,99301389,93792535,7,,
2017,99301458,93792640,1,,
2017,99301531,93792707,6,,
2017,99301686,93792892,1,,
2017,99301709,93792917,1,,
2017,99301757,93792969,7,,
2017,99301752,93792969,1,,
2017,99301794,93793017,7,,
2017,99302043,93793300,6,,
2017,99302117,93793383,6,,
2017,99302209,93793493,7,,
2017,99302242,93793527,1,,
2017,99302244,93793527,4,,
2017,99302292,93793579,4,,
2017,99302305,93793597,4,,
2017,99302531,93793845,8,,
2017,99302663,93793999,7,,
2017,99302774,93794133,7,,
2017,99302933,93794313,7,,
2017,99302987,93794369,4,,
2017,99303006,93794391,7,,
2017,99303116,93794517,7,,
2017,99303220,93794628,7,,
2017,99303344,93794759,4,,
2017,99303375,93794788,7,,
2017,99643411,94181609,6,,
2017,99643441,94181639,7,,
2017,99644332,94182438,6,,
2017,98606085,93008444,7,,
2017,98606870,93009374,1,,
2017,98607068,93009615,7,,
2017,98607181,93009749,7,,
2017,98607369,93009970,8,,
2017,98607661,93010296,7,,
2017,98607903,93010586,7,,
2017,98607960,93010648,1,,
2017,98608040,93010736,6,,
2017,98608187,93010876,7,,
2017,98608184,93010876,5,,
2017,98608251,93010933,4,,
2017,98608366,93011055,7,,
2017,98608403,93011097,7,,
2017,98608425,93011119,7,,
2017,98608421,93011119,4,,
2017,98608473,93011183,5,,1
2017,98608477,93011183,7,1,
2017,98608519,93011228,7,,
